station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
1110812,1110812,ANEBETSU,,,11108,1,hokkaido hamanaka-cho akkeshi-gun,145.194716,43.196201,,,0,1110812
1110813,1110813,ATTOKO,,,11108,1,hokkaido nemuro-shi attoko,145.252096,43.228224,,,0,1110813
1110814,1110814,HATTAUSHI,,,11108,1,hokkaido nemuro-shi hattaushi,145.32277,43.204542,,,0,1110814
1110815,1110815,BETTOGA,,,11108,1,hokkaido nemuro-shi betsutoga,145.423593,43.218427,,,0,1110815
1110816,1110816,RAKUSEKI,,,11108,1,hokkaido nemuro-shi ochiishi higashi,145.519449,43.198335,,,0,1110816
1110817,1110817,KOMBUMORI,,,11108,1,hokkaido nemuro-shi kombumori,145.542444,43.228593,,,0,1110817
1110818,1110818,NISHIWADA,,,11108,1,hokkaido nemuro-shi nishiwada,145.541817,43.268043,,,0,1110818
1110819,1110819,HANASAKI,,,11108,1,hokkaido nemuro-shi hanasakiminato,145.575045,43.295388,,,0,1110819
1110820,1110820,HIGASHINEMURO,,,11108,1,hokkaido nemuro-shi koyocho,145.597234,43.323655,,,0,1110820
1110821,1110821,NEMURO,,,11108,1,hokkaido nemuro-shi kowacho,145.582707,43.326923,,,0,1110821
1110901,1110434,TOMAKOMAI,,,11109,1,hokkaido tomakomai-shi omotemachi,141.596837,42.639665,,,0,1110901
1110902,1110502,NUMANOHATA,,,11109,1,hokkaido tomakomai-shi numanohata,141.693132,42.672057,,,0,1110902
1110903,1110903,UENAE,,,11109,1,hokkaido tomakomai-shi uenae,141.735344,42.713645,,,0,1110903
1110904,1110904,BIBI,,,11109,1,hokkaido chitose-shi bibi,141.711387,42.777418,,,0,1110904
1110905,1110905,SHINCHITOSEKUKO,,,11109,1,hokkaido chitose-shi bibi,141.680823,42.787546,,,0,1110905
1110906,1110906,MINAMICHITOSE,,,11109,1,hokkaido chitose-shi heiwa,141.675388,42.80804,,,0,1110906
1110907,1110907,CHITOSE,,,11109,1,hokkaido chitose-shi chiyodacho,141.651934,42.82811,,,0,1110907
1110908,1110908,OSATSU,,,11109,1,hokkaido chitose-shi kamiosatsu,141.622987,42.852178,,,0,1110908
1110909,1110909,SAPPOROBIRUTEIEN,,,11109,1,hokkaido eniwa-shi toiso,141.605616,42.866812,,,0,1110909
1110910,1110910,ENIWA,,,11109,1,hokkaido eniwa-shi aioimachi,141.586234,42.883076,,,0,1110910
1110911,1110911,MEGUMINO,,,11109,1,hokkaido eniwa-shi megumino nishi,141.574429,42.902704,,,0,1110911
1110912,1110912,SHIMAMATSU,,,11109,1,hokkaido eniwa-shi shimamatsu nakamachi,141.573117,42.922504,,,0,1110912
1110913,1110913,KITAHIROSHIMA,,,11109,1,hokkaido kitahiroshima-shi chuo,141.563115,42.979239,,,0,1110913
1110914,1110914,KAMINOPPORO,,,11109,1,hokkaido atsubetsu-ku sapporo-shi atsubetsucho kaminopporo,141.487317,43.016177,,,0,1110914
1110915,1110915,SHINSAPPORO,,,11109,1,hokkaido atsubetsu-ku sapporo-shi atsubetsuchuo 2-jo,141.47237,43.038732,,,0,1110915
1110916,1110916,HEIWA,,,11109,1,hokkaido shiroishi-ku sapporo-shi heiwadori,141.437967,43.04695,,,0,1110916
1110917,1110317,SHIRAISHI,,,11109,1,hokkaido shiroishi-ku sapporo-shi heiwadori,141.413612,43.054715,4/21/1903,,0,1110917
1110918,1110316,NAEBO,,,11109,1,hokkaido chuo-ku sapporo-shi kita3-johigashi,141.377522,43.068574,,,0,1110918
1110919,1110315,SAPPORO,,,11109,1,hokkaido kita-ku sapporo-shi kita6-jonishi,141.350768,43.068612,,,0,1110919
1111001,1110906,MINAMICHITOSE,,,11110,1,hokkaido chitose-shi heiwa,141.675388,42.80804,,,0,1111001
1111002,1110506,OIWAKE,,,11110,1,hokkaido abira-cho yufutsu-gun oiwake chuo,141.810678,42.873316,,,0,1111002
1111003,1111003,HIGASHIOIWAKE,,,11110,1,hokkaido abira-cho yufutsu-gun oiwake koyo,141.83228,42.902377,,,0,1111003
1111004,1111004,KAWABATA,,,11110,1,hokkaido yuni-cho yubari-gun kawabata,141.894791,42.914721,,,0,1111004
1111005,1111005,TAKINOUE,,,11110,1,hokkaido yubari-shi takinoe,141.97628,42.910244,,,0,1111005
1111006,1111006,TOMISATO,,,11110,1,hokkaido yubari-shi momijiyama,142.024478,42.914667,,,0,1111006
1111007,1111007,SHINYUBARI,,,11110,1,hokkaido yubari-shi momijiyama,142.03657,42.936611,,,0,1111007
1111008,1111008,NUMANOSAWA,,,11110,1,hokkaido yubari-shi numanosawa,142.030836,42.957586,,,0,1111008
1111009,1111009,MINAMISHIMIZUSAWA,,,11110,1,hokkaido yubari-shi minamishimizusawa,142.006597,42.985272,,,0,1111009
1111010,1111010,SHIMIZUSAWA,,,11110,1,hokkaido yubari-shi shimizusawa,142.007285,42.99827,,,0,1111010
1111011,1111011,SHIKANOTANI,,,11110,1,hokkaido yubari-shi shikanotani,141.964476,43.039447,,,0,1111011
1111012,1111012,YUBARI,,,11110,1,hokkaido yubari-shi suehiro,141.967472,43.050926,,,0,1111012
1111013,1111013,SHIMUKAPPU,,,11110,1,hokkaido shimukappu-mura yufutsu-gun shimukappu,142.400078,42.993088,,,0,1111013
1111014,1111014,TOMAMU,,,11110,1,hokkaido shimukappu-mura yufutsu-gun nakatomamu,142.610937,43.055913,,,0,1111014
1111015,1110618,SHINTOKU,,,11110,1,hokkaido shintoku-cho kamikawa-gun hondorikita,142.832432,43.082501,,,0,1111015
1111101,1110434,TOMAKOMAI,,,11111,1,hokkaido tomakomai-shi omotemachi,141.596837,42.639665,,,0,1111101
1111102,1111102,YUFUTSU,,,11111,1,hokkaido tomakomai-shi yufutsu,141.727667,42.632805,,,0,1111102
1111103,1111103,HAMAATSUMA,,,11111,1,hokkaido atsuma-cho yufutsu-gun hamaatsuma,141.837071,42.606725,,,0,1111103
1111104,1111104,HAMADAURA,,,11111,1,hokkaido mukawa-cho yufutsu-gun taura,141.88362,42.590722,,,0,1111104
1111105,1111105,MUKAWA,,,11111,1,hokkaido mukawa-cho yufutsu-gun suehiro,141.923892,42.578953,,,0,1111105
1111106,1111106,SHIOMI,,,11111,1,hokkaido mukawa-cho yufutsu-gun shiomi,141.945255,42.550235,,,0,1111106
1111107,1111107,TOMIKAWA,,,11111,1,hokkaido hidaka-cho saru-gun tomikawa minami,142.020855,42.516865,,,0,1111107
1111108,1111108,HIDAKAMOMBETSU,,,11111,1,hokkaido hidaka-cho saru-gun mombetsuhoncho,142.072692,42.481237,,,0,1111108
1111109,1111109,TOYOSATO,,,11111,1,hokkaido hidaka-cho saru-gun toyosato,142.122493,42.470119,,,0,1111109
1111110,1111110,KIYOHATA,,,11111,1,hokkaido hidaka-cho saru-gun kiyohata,142.176624,42.455709,,,0,1111110
1111111,1111111,ATSUGA,,,11111,1,hokkaido hidaka-cho saru-gun atsugacho,142.215896,42.430507,,,0,1111111
1111112,1111112,OKARIBE,,,11111,1,hokkaido niikappu-cho niikappu-gun okaribe,142.259355,42.395695,,,0,1111112
1111113,1111113,SEPPU,,,11111,1,hokkaido niikappu-cho niikappu-gun seppucho,142.275541,42.38248,,,0,1111113
1111114,1111114,NIIKAPPU,,,11111,1,hokkaido niikappu-cho niikappu-gun,142.312585,42.360667,,,0,1111114
1111115,1111115,SHIZUNAI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun shizunai honcho,142.360402,42.336559,,,0,1111115
1111116,1111116,SHIZUNAIKAISUIYOKUJO,,,11111,1,hokkaido shinhidaka-cho hidaka-gun shizunai mauta,142.400665,42.314084,,,2,1111116
1111117,1111117,HIGASHISHIZUNAI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun higashishizunai,142.450485,42.304416,,,0,1111117
1111118,1111118,HARUTACHI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun shizunai harutachi,142.498943,42.268515,,,0,1111118
1111119,1111119,HIDAKATOBETSU,,,11111,1,hokkaido shinhidaka-cho hidaka-gun shizunai tobetsu,142.521371,42.280837,,,0,1111119
1111120,1111120,HIDAKAMITSUISHI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun mitsuishi asahicho,142.566859,42.247269,,,0,1111120
1111121,1111121,HOEI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun mitsuishi hoei,142.604517,42.264636,,,0,1111121
1111122,1111122,HONKIRI,,,11111,1,hokkaido shinhidaka-cho hidaka-gun mitsuishi honkiri,142.630455,42.248205,,,0,1111122
1111123,1111123,OGIFUSHI,,,11111,1,hokkaido urakawa-cho urakawa-gun ogifushicho,142.689432,42.206136,,,0,1111123
1111124,1111124,EFUE,,,11111,1,hokkaido urakawa-cho urakawa-gun ebue,142.736134,42.198428,,,0,1111124
1111125,1111125,URAKAWA,,,11111,1,hokkaido urakawa-cho urakawa-gun shoheicho,142.769976,42.168366,,,0,1111125
1111126,1111126,HIGASHIMACHI,,,11111,1,hokkaido urakawa-cho urakawa-gun higashicho ushio,142.788931,42.156037,,,0,1111126
1111127,1111127,HIDAKAHOROBETSU,,,11111,1,hokkaido urakawa-cho urakawa-gun nishihorobetsu,142.834519,42.142338,,,0,1111127
1111128,1111128,UTOMA,,,11111,1,hokkaido samani-cho samani-gun utoma,142.882513,42.134449,,,0,1111128
1111129,1111129,NISHISAMANI,,,11111,1,hokkaido samani-cho samani-gun nishimachi,142.908737,42.138411,,,0,1111129
1111130,1111130,SAMANI,,,11111,1,hokkaido samani-cho samani-gun odori,142.93596,42.127936,,,0,1111130
1111201,1110315,SAPPORO,,,11112,1,hokkaido kita-ku sapporo-shi kita6-jonishi,141.350768,43.068612,,,0,1111201
1111202,1110314,SOEN,,,11112,1,hokkaido chuo-ku sapporo-shi kita11-jonishi,141.332036,43.070744,,,0,1111202
1111203,1111203,HACHIKEN,,,11112,1,hokkaido nishi-ku sapporo-shi hachiken 6-johigashi,141.319145,43.085845,,,0,1111203
1111204,1111204,SHINKAWA,,,11112,1,hokkaido kita-ku sapporo-shi shinkawa 4-jo,141.323824,43.098604,,,0,1111204
1111205,1111205,SHINKOTONI,,,11112,1,hokkaido kita-ku sapporo-shi shinkotoni 8-jo,141.335105,43.112928,,,0,1111205
1111206,1111206,TAIHEI,,,11112,1,hokkaido kita-ku sapporo-shi taihei 2-jo,141.349526,43.12401,,,0,1111206
1111207,1111207,YURIGAHARA,,,11112,1,hokkaido kita-ku sapporo-shi shinorocho taihei,141.360672,43.131476,,,0,1111207
1111208,1111208,SHINORO,,,11112,1,hokkaido kita-ku sapporo-shi shinoro 4-jo,141.364323,43.145152,,,0,1111208
1111209,1111209,TAKUHOKU,,,11112,1,hokkaido kita-ku sapporo-shi takuhoku 6-jo,141.381013,43.155568,,,0,1111209
1111210,1111210,AINOSATOKYOIKUDAI,,,11112,1,hokkaido kita-ku sapporo-shi ainosato 1-jo,141.39842,43.15528,,,0,1111210
1111211,1111211,AINOSATOKOEN,,,11112,1,hokkaido kita-ku sapporo-shi ainosato 2-jo,141.413276,43.161206,,,0,1111211
1111212,1111212,ISHIKARIFUTOMI,,,11112,1,hokkaido tobetsu-cho ishikari-gun futomicho,141.449066,43.189801,,,0,1111212
1111213,1111213,ISHIKARITOBETSU,,,11112,1,hokkaido tobetsu-cho ishikari-gun nishikimachi,141.513764,43.22208,,,0,1111213
1111214,1111214,HOKKAIDOIRYODAIGAKU,,,11112,1,hokkaido tobetsu-cho ishikari-gun kanazawa,141.54995,43.230925,,,0,1111214
1111215,1111215,ISHIKARIKANAZAWA,,,11112,1,hokkaido tobetsu-cho ishikari-gun kanazawa,141.569239,43.245385,,,0,1111215
1111216,1111216,MOTONAKAGOYA,,,11112,1,hokkaido tobetsu-cho ishikari-gun nakagoya,141.591661,43.28019,,,0,1111216
1111217,1111217,NAKAGOYA,,,11112,1,hokkaido tobetsu-cho ishikari-gun nakagoya,141.602341,43.306846,,,0,1111217
1111218,1111218,TSUKIKEOKA,,,11112,1,hokkaido tsukigata-cho kabato-gun,141.61807,43.324867,,,0,1111218
1111219,1111219,CHIRAIOTSU,,,11112,1,hokkaido tsukigata-cho kabato-gun chiraiotsu,141.649123,43.331545,,,0,1111219
1111220,1111220,ISHIKARITSUKIGATA,,,11112,1,hokkaido tsukigata-cho kabato-gun akagawa,141.670193,43.340869,,,0,1111220
1111221,1111221,YUTAKAKEOKA,,,11112,1,hokkaido tsukigata-cho kabato-gun,141.714026,43.366645,,,0,1111221
1111222,1111222,SAPPINAI,,,11112,1,hokkaido tsukigata-cho kabato-gun sappinai,141.742762,43.370926,,,0,1111222
1111223,1111223,OSOKINAI,,,11112,1,hokkaido urausu-cho kabato-gun osokinaidai2,141.779211,43.399921,,,0,1111223
1111224,1111224,SATSUTEKI,,,11112,1,hokkaido urausu-cho kabato-gun,141.803549,43.419153,,,0,1111224
1111225,1111225,URAUSU,,,11112,1,hokkaido urausu-cho kabato-gun,141.817376,43.430964,,,0,1111225
1111226,1111226,TSURUNUMA,,,11112,1,hokkaido urausu-cho kabato-gun,141.840637,43.457673,,,0,1111226
1111227,1111227,OSATSUNAI,,,11112,1,hokkaido urausu-cho kabato-gun,141.840102,43.473424,,,0,1111227
1111228,1111228,MINAMISHIMOTOPPU,,,11112,1,hokkaido shintotsukawa-cho kabato-gun kagetsu,141.844454,43.485542,,,0,1111228
1111229,1111229,SHIMOTOPPU,,,11112,1,hokkaido shintotsukawa-cho kabato-gun kagetsu,141.855574,43.50271,,,0,1111229
1111230,1111230,SHINTOTSUKAWA,,,11112,1,hokkaido shintotsukawa-cho kabato-gun chuo,141.874172,43.545575,,,0,1111230
1111301,1110338,FUKAGAWA,,,11113,1,hokkaido fukagawa-shi 1-jo,142.041642,43.721021,,,0,1111301
1111302,1111302,KITAICHAN,,,11113,1,hokkaido fukagawa-shi ichiyancho,142.014721,43.742021,,,0,1111302
1111303,1111303,CHIPPUBETSU,,,11113,1,hokkaido chippubetsu-cho uryu-gun,141.967757,43.769099,,,0,1111303
1111304,1111304,KITACHIPPUBETSU,,,11113,1,hokkaido chippubetsu-cho uryu-gun 6-jo,141.960915,43.789375,,,0,1111304
1111305,1111305,ISHIKARINUMATA,,,11113,1,hokkaido numata-cho uryu-gun numata,141.934266,43.810032,,,0,1111305
1111306,1111306,MAPPU,,,11113,1,hokkaido numata-cho uryu-gun mappu,141.906756,43.832965,,,0,1111306
1111307,1111307,EBISHIMA,,,11113,1,hokkaido numata-cho uryu-gun ebishima,141.88144,43.851296,,,0,1111307
1111308,1111308,TOGESHITA,,,11113,1,hokkaido rumoi-shi rumoimura,141.818879,43.850789,,,0,1111308
1111309,1111309,HORONUKA,,,11113,1,hokkaido rumoi-shi horonukacho,141.758418,43.855521,,,0,1111309
1111310,1111310,FUJIYAMA,,,11113,1,hokkaido rumoi-shi fujiyamacho,141.720588,43.88708,,,0,1111310
1111311,1111311,OWADA,,,11113,1,hokkaido rumoi-shi owada,141.696528,43.913418,,,0,1111311
1111312,1111312,RUMOI,,,11113,1,hokkaido rumoi-shi funabacho,141.651433,43.942848,,,0,1111312
1111313,1111313,SEGOSHI,,,11113,1,hokkaido rumoi-shi segoshicho,141.634535,43.934987,,,0,1111313
1111314,1111314,HAMANAKAKAISUIYOKUJO,,,11113,1,hokkaido rumoi-shi hamanakacho,141.632835,43.930354,,,2,1111314
1111315,1111315,REUKE,,,11113,1,hokkaido rumoi-shi reukecho,141.611358,43.904871,,,0,1111315
1111316,1111316,AFUN,,,11113,1,hokkaido mashike-cho mashike-gun,141.605598,43.894339,,,0,1111316
1111317,1111317,NOBUSHA,,,11113,1,hokkaido mashike-cho mashike-gun,141.589039,43.874479,,,0,1111317
1111318,1111318,SHAGUMA,,,11113,1,hokkaido mashike-cho mashike-gun,141.580068,43.869113,,,0,1111318
1111319,1111319,SHUMOMBETSU,,,11113,1,hokkaido mashike-cho mashike-gun,141.564328,43.860678,,,0,1111319
1111320,1111320,HASHIBETSU,,,11113,1,hokkaido mashike-cho mashike-gun,141.55164,43.859125,,,0,1111320
1111321,1111321,ZOMO,,,11113,1,hokkaido mashike-cho mashike-gun bentencho,141.527559,43.856522,,,0,1111321
1111401,1110342,ASAHIKAWA,,,11114,1,hokkaido asahikawa-shi miyashitadori,142.357803,43.763492,,,0,1111401
1111402,1111402,KAGURAOKA,,,11114,1,hokkaido asahikawa-shi kaguraoka 4-jo,142.358257,43.745033,,,0,1111402
1111403,1111403,MIDORIGAOKA,,,11114,1,hokkaido asahikawa-shi kaguraoka 13-jo,142.365701,43.731074,,,0,1111403
1111404,1111404,NISHIGORYO,,,11114,1,hokkaido asahikawa-shi nishikagura1-sen,142.371507,43.720834,,,0,1111404
1111405,1111405,NISHIMIZUHO,,,11114,1,hokkaido asahikawa-shi nishikagura1-sen,142.381982,43.70242,,,0,1111405
1111406,1111406,NISHIKAGURA,,,11114,1,hokkaido asahikawa-shi nishikagura minami1-jo,142.393677,43.682181,,,0,1111406
1111407,1111407,NISHISEIWA,,,11114,1,hokkaido asahikawa-shi nishikagura2-sen,142.415209,43.669047,,,0,1111407
1111408,1111408,CHIYOKEOKA,,,11114,1,hokkaido asahikawa-shi nishikagura1-sen,142.451024,43.643737,,,0,1111408
1111409,1111409,KITABIEI,,,11114,1,hokkaido biei-cho kamikawa-gun shimobakubetsu,142.479594,43.617884,,,0,1111409
1111410,1111410,BIEI,,,11114,1,hokkaido biei-cho kamikawa-gun motomachi,142.461639,43.591186,,,0,1111410
1111411,1111411,BIBAUSHI,,,11114,1,hokkaido biei-cho kamikawa-gun bibaushi,142.447192,43.537408,,,0,1111411
1111412,1111412,KAMIFURANO,,,11114,1,hokkaido kamifurano-cho sorachi-gun nakamachi,142.468761,43.464046,,,0,1111412
1111413,1111413,NISHINAKA,,,11114,1,hokkaido nakafurano-cho sorachi-gun kisenkita,142.441876,43.429569,,,0,1111413
1111414,1111414,RABENDAHATAKE,,,11114,1,hokkaido nakafurano-cho sorachi-gun kisenkita,142.434032,43.42065,,,0,1111414
1111415,1111415,NAKAFURANO,,,11114,1,hokkaido nakafurano-cho sorachi-gun,142.420812,43.405704,,,0,1111415
1111416,1111416,SHIKAUCHI,,,11114,1,hokkaido nakafurano-cho sorachi-gun,142.404812,43.387499,,,0,1111416
1111417,1111417,GAKUDEN,,,11114,1,hokkaido furano-shi nishigakudenniku,142.386118,43.366234,,,0,1111417
1111418,1110610,FURANO,,,11114,1,hokkaido furano-shi hinodemachi,142.391374,43.347114,,,0,1111418
1111501,1110342,ASAHIKAWA,,,11115,1,hokkaido asahikawa-shi miyashitadori,142.357803,43.763492,,,0,1111501
1111502,1111502,ASAHIKAWAYOJO,,,11115,1,hokkaido asahikawa-shi 4-jodori,142.375815,43.764056,,,0,1111502
1111503,1111503,SHINASAHIKAWA,,,11115,1,hokkaido asahikawa-shi higashi8-jo,142.384789,43.780174,,,0,1111503
1111504,1111504,NAGAYAMA,,,11115,1,hokkaido asahikawa-shi nagayama 1-jo,142.434382,43.814158,,,0,1111504
1111505,1111505,KITANAGAYAMA,,,11115,1,hokkaido asahikawa-shi nagayamacho,142.454493,43.826736,,,0,1111505
1111506,1111506,MINAMIPIPPU,,,11115,1,hokkaido pippu-cho kamikawa-gun minami1-sen,142.467271,43.853342,,,0,1111506
1111507,1111507,PIPPU,,,11115,1,hokkaido pippu-cho kamikawa-gun shigaichi,142.471294,43.874478,,,0,1111507
1111508,1111508,KITAPIPPU,,,11115,1,hokkaido pippu-cho kamikawa-gun kita5-sen,142.476545,43.901728,,,0,1111508
1111509,1111509,RANRU,,,11115,1,hokkaido pippu-cho kamikawa-gun kita9-sen,142.473699,43.925072,,,0,1111509
1111510,1111510,SHIOKARI,,,11115,1,hokkaido wassamu-cho kamikawa-gun shiokari,142.4552,43.96794,,,0,1111510
1111511,1111511,WASSAMU,,,11115,1,hokkaido wassamu-cho kamikawa-gun kitamachi,142.415309,44.026932,,,0,1111511
1111512,1111512,HIGASHIROKUSEN,,,11115,1,hokkaido kembuchi-cho kamikawa-gun,142.388073,44.068723,,,0,1111512
1111513,1111513,KEMBUCHI,,,11115,1,hokkaido kembuchi-cho kamikawa-gun,142.364754,44.09643,,,0,1111513
1111514,1111514,KITAKEMBUCHI,,,11115,1,hokkaido kembuchi-cho kamikawa-gun,142.377955,44.139423,,,0,1111514
1111515,1111515,SHIBETSU,,,11115,1,hokkaido shibetsu-shi nishi3-jo,142.388247,44.172536,,,0,1111515
1111516,1111516,SHIMOSHIBETSU,,,11115,1,hokkaido shibetsu-shi shimoshibetsucho,142.396405,44.210583,,,0,1111516
1111517,1111517,TAYORO,,,11115,1,hokkaido shibetsu-shi tayorocho,142.396315,44.241296,,,0,1111517
1111518,1111518,MIZUHO,,,11115,1,hokkaido shibetsu-shi tayorocho,142.396244,44.266349,,,0,1111518
1111519,1111519,FUREN,,,11115,1,hokkaido nayoro-shi furencho motomachi,142.421624,44.292238,,,0,1111519
1111520,1111520,HIGASHIFUREN,,,11115,1,hokkaido nayoro-shi furencho higashifuren,142.463087,44.316748,,,0,1111520
1111521,1111521,NAYORO,,,11115,1,hokkaido nayoro-shi higashi1-jo minami,142.465207,44.349403,,,0,1111521
1111522,1111522,NISSHIN,,,11115,1,hokkaido nayoro-shi nisshin,142.467354,44.381713,,,0,1111522
1111523,1111523,HOKUSEI,,,11115,1,hokkaido nayoro-shi chiebun,142.428116,44.441569,,,0,1111523
1111524,1111524,CHIEBUN,,,11115,1,hokkaido nayoro-shi chiebun,142.414772,44.455553,,,0,1111524
1111525,1111525,CHIHOKU,,,11115,1,hokkaido nayoro-shi chiebun,142.394007,44.46103,,,0,1111525
1111526,1111526,MINAMIBIFUKA,,,11115,1,hokkaido bifuka-cho nakagawa-gun bifuka,142.367822,44.462604,,,0,1111526
1111527,1111527,BIFUKA,,,11115,1,hokkaido bifuka-cho nakagawa-gun kaiuncho,142.350597,44.482951,,,0,1111527
1111528,1111528,HATSUNO,,,11115,1,hokkaido bifuka-cho nakagawa-gun tomioka,142.336129,44.512808,,,0,1111528
1111529,1111529,MOMPONAI,,,11115,1,hokkaido bifuka-cho nakagawa-gun momponai,142.33357,44.538761,,,0,1111529
1111530,1111530,ONNENAI,,,11115,1,hokkaido bifuka-cho nakagawa-gun onnenai,142.309447,44.598486,,,0,1111530
1111531,1111531,TOYOSHIMIZU,,,11115,1,hokkaido bifuka-cho nakagawa-gun shimizu,142.270342,44.639503,,,0,1111531
1111532,1111532,TESHIOGAWAONSEN,,,11115,1,hokkaido otoineppu-mura nakagawa-gun satsukuru,142.258682,44.665041,,,0,1111532
1111533,1111533,SAKURA,,,11115,1,hokkaido otoineppu-mura nakagawa-gun satsukuru,142.267569,44.692702,,,0,1111533
1111534,1111534,OTOINEPPU,,,11115,1,hokkaido otoineppu-mura nakagawa-gun otoineppu,142.259883,44.729448,,,0,1111534
1111535,1111535,OSASHIMA,,,11115,1,hokkaido otoineppu-mura nakagawa-gun,142.197777,44.738883,,,0,1111535
1111536,1111536,SAKU,,,11115,1,hokkaido nakagawa-cho nakagawa-gun saku,142.048562,44.743986,,,0,1111536
1111537,1111537,TESHIONAKAGAWA,,,11115,1,hokkaido nakagawa-cho nakagawa-gun nakagawa,142.075335,44.81186,,,0,1111537
1111538,1111538,UTANAI,,,11115,1,hokkaido nakagawa-cho nakagawa-gun utanai,142.052162,44.880493,,,0,1111538
1111539,1111539,TOIKAMBETSU,,,11115,1,hokkaido horonobe-cho teshio-gun toikambetsu,142.025562,44.91233,,,0,1111539
1111540,1111540,NUKANAN,,,11115,1,hokkaido horonobe-cho teshio-gun,142.000931,44.920778,,,0,1111540
1111541,1111541,ONOPPUNAI,,,11115,1,hokkaido horonobe-cho teshio-gun yuko,141.935888,44.911735,,,0,1111541
1111542,1111542,YASUSHI,,,11115,1,hokkaido horonobe-cho teshio-gun kaishin,141.894187,44.949809,,,0,1111542
1111543,1111543,MINAMIHORONOBE,,,11115,1,hokkaido horonobe-cho teshio-gun,141.884892,44.965084,,,0,1111543
1111544,1111544,KAMIHORONOBE,,,11115,1,hokkaido horonobe-cho teshio-gun kamihoronobe,141.880905,44.985787,,,0,1111544
1111545,1111545,HORONOBE,,,11115,1,hokkaido horonobe-cho teshio-gun 1-jominami,141.84569,45.014503,,,0,1111545
1111546,1111546,SHIMONUMA,,,11115,1,hokkaido horonobe-cho teshio-gun shimonuma,141.758218,45.037146,,,0,1111546
1111547,1111547,HOFU,,,11115,1,hokkaido toyotomi-cho teshio-gun,141.772088,45.104624,,,0,1111547
1111548,1111548,TOKUMITSU,,,11115,1,hokkaido toyotomi-cho teshio-gun tokumitsu,141.751039,45.145838,,,0,1111548
1111549,1111549,KABUTONUMA,,,11115,1,hokkaido toyotomi-cho teshio-gun kabutonuma,141.6972,45.220236,,,0,1111549
1111550,1111550,YUCHI,,,11115,1,hokkaido wakkanai-shi bakkaimura,141.685151,45.259339,,,0,1111550
1111551,1111551,BAKKAI,,,11115,1,hokkaido wakkanai-shi bakkaimura,141.644576,45.316866,,,0,1111551
1111552,1111552,MINAMIWAKKANAI,,,11115,1,hokkaido wakkanai-shi daikoku,141.683026,45.398166,,,0,1111552
1111553,1111553,WAKKANAI,,,11115,1,hokkaido wakkanai-shi chuo,141.676999,45.416995,,,0,1111553
1111601,1110342,ASAHIKAWA,,,11116,1,hokkaido asahikawa-shi miyashitadori,142.357803,43.763492,,,0,1111601
1111602,1111502,ASAHIKAWAYOJO,,,11116,1,hokkaido asahikawa-shi 4-jodori,142.375815,43.764056,,,0,1111602
1111603,1111503,SHINASAHIKAWA,,,11116,1,hokkaido asahikawa-shi higashi8-jo,142.384789,43.780174,,,0,1111603
1111604,1111604,MINAMINAGAYAMA,,,11116,1,hokkaido asahikawa-shi nagayama 10-jo,142.40853,43.78055,,,0,1111604
1111605,1111605,HIGASHIASAHIKAWA,,,11116,1,hokkaido asahikawa-shi higashiasahikawakita 3-jo,142.441544,43.776571,,,0,1111605
1111606,1111606,KITAHINODE,,,11116,1,hokkaido asahikawa-shi higashiasahikawacho hinode,142.466127,43.781813,,,0,1111606
1111607,1111607,SAKURAOKA,,,11116,1,hokkaido asahikawa-shi higashiasahikawacho sakuraoka,142.486968,43.801812,,,0,1111607
1111608,1111608,TAIMA,,,11116,1,hokkaido toma-cho kamikawa-gun,142.516987,43.825477,,,0,1111608
1111609,1111609,SHOGUNYAMA,,,11116,1,hokkaido toma-cho kamikawa-gun hokusei,142.521559,43.857455,,,0,1111609
1111610,1111610,IKAUSHI,,,11116,1,hokkaido toma-cho kamikawa-gun ikaushi,142.525227,43.876025,,,0,1111610
1111611,1111611,AIBETSU,,,11116,1,hokkaido aibetsu-cho kamikawa-gun aibetsu,142.582176,43.898635,,,0,1111611
1111612,1111612,NAKAAIBETSU,,,11116,1,hokkaido aibetsu-cho kamikawa-gun chuo,142.655424,43.896216,,,0,1111612
1111613,1111613,AIZAN,,,11116,1,hokkaido aibetsu-cho kamikawa-gun aizan,142.680699,43.866442,,,0,1111613
1111614,1111614,ANTAROMA,,,11116,1,hokkaido aibetsu-cho kamikawa-gun aizan,142.693868,43.852011,,,0,1111614
1111615,1111615,SHINONOME,,,11116,1,hokkaido kamikawa-cho kamikawa-gun toun,142.716544,43.843693,,,0,1111615
1111616,1111616,KAMIKAWA,,,11116,1,hokkaido kamikawa-cho kamikawa-gun chuocho,142.766895,43.848508,,,0,1111616
